distance,time,vehicle_type,cargo_weight,weather,traffic,road_condition,tolls,fuel_stops,emissions
145.6628956771322,1.8805411683617401,BharatBenz,2777.483996810379,fog,light,paved,0,0,51.178909751545234
1753.4493332701047,38.05146495989472,Eicher,975.4910791778476,rain,light,mixed,1,2,208.9956563553196
132.08575795022963,2.069151150840451,Mahindra Blazo X 55,1363.0210501633726,clear,moderate,unpaved,0,0,30.894120716821707
124.9833163827696,4.643934477395071,Tata Prima,2436.517298790145,clear,heavy,paved,0,0,42.02431371489561
613.5175436595151,12.443105590089257,Mahindra Blazo X 55,1299.948745330617,snow,light,mixed,3,0,145.06958342201224
449.3972332734219,12.420212840251676,Eicher,3307.531263312373,snow,moderate,mixed,1,0,198.12699371588192
1774.3423883285288,31.33897376000056,Eicher,2094.0630820014853,fog,moderate,unpaved,4,0,548.2330643193499
31.952216213007954,0.7925831779864916,BharatBenz,1102.1168132576993,clear,moderate,unpaved,0,0,5.113228847776031
1522.9767480130486,30.6754543891379,BharatBenz,1353.6268167860474,clear,light,paved,4,1,257.1567699679712
1951.988772271007,33.55368524189777,BharatBenz,790.7750592983876,snow,light,mixed,0,2,246.54124241238296
1690.2705946518358,32.72508994240152,Eicher,2697.0851165980016,snow,moderate,unpaved,2,0,675.8991723324872
1720.534810977422,22.139530995548384,BharatBenz,4032.574447266756,clear,light,paved,0,0,763.2003185818539
1619.6780886562929,33.8459119843217,Eicher,1757.1547127062238,rain,moderate,paved,3,2,361.38085312707966
778.8343305981479,18.67779424217668,Tata Prima,3262.7011314202778,snow,heavy,paved,2,0,437.63903529858874
1029.3216224172222,24.002813674597327,Eicher,715.2386917734746,snow,light,mixed,2,0,90.96029830686565
151.8008882528646,3.6588103144772415,Tata Prima,4804.256292347661,clear,moderate,mixed,0,0,105.89296209756895
705.9094271942406,18.980761666078266,Mahindra Blazo X 55,3476.1677498168647,snow,heavy,mixed,1,0,493.92954353497527
1662.7635682456314,30.08024953722419,BharatBenz,594.2523246391077,snow,light,mixed,0,0,143.47228200765272
419.3176517691547,6.68614109306506,Tata Prima,1649.3606810834879,snow,moderate,paved,0,0,109.5503979576286
961.7280362060883,20.867604191941215,BharatBenz,1949.9697655008276,snow,heavy,unpaved,4,0,368.94100586104963
1046.3286022500833,39.81420941335519,Ashok Leyland Partner,1204.8729663821373,rain,heavy,paved,1,2,143.14715696957276
758.2258509832097,14.137713857943742,Ashok Leyland Partner,2248.937593834312,rain,moderate,unpaved,3,0,209.96091662952563
997.1351989729742,16.23849293948975,Tata Prima,3406.148656948427,fog,moderate,unpaved,0,1,649.6208599991919
511.95963014498955,9.66012987259269,Eicher,1494.785171541778,rain,moderate,unpaved,2,0,104.0056572205699
363.0832512447167,8.192727808392629,Mahindra Blazo X 55,1711.9908423591128,snow,light,paved,1,0,98.90822840618094
1373.743052070588,40.49711878251763,Ashok Leyland Partner,4180.033984356252,fog,heavy,mixed,3,0,708.3852989127214
1518.7881720423093,25.3357976750703,Tata Prima,2787.6224611232597,fog,moderate,mixed,4,1,801.694072838291
1276.2197944187037,21.197402029551466,Eicher,1220.3223572955785,rain,moderate,paved,3,0,179.77685941832712
563.0251735252469,10.09817565834947,Mahindra Blazo X 55,2306.724421375797,rain,moderate,mixed,0,1,235.95774306908416
1632.0855851159322,22.07850891287424,Mahindra Blazo X 55,1346.1113057693726,clear,light,paved,3,1,317.8794240796144
1681.5283207615432,25.046912798581484,Ashok Leyland Partner,3855.8020222905448,rain,light,unpaved,4,0,739.446208903742
1514.9666692039907,33.466097141447705,Mahindra Blazo X 55,4983.504519322613,snow,heavy,paved,3,1,1507.4938099053181
1190.1582250317006,42.497693461161425,Eicher,3483.689020252215,rain,heavy,paved,1,1,505.55287888346635
370.8253670517554,8.965425458250026,Eicher,918.4578792040948,fog,heavy,paved,1,0,41.34919332468161
217.233342261372,3.7609879876655734,BharatBenz,3026.6806458178567,snow,moderate,unpaved,1,0,116.85333668532118
546.9432330551465,12.810287182935328,Ashok Leyland Partner,1949.4860190313348,fog,moderate,mixed,1,1,127.12326742071376
1571.9449844518203,49.31340538299511,Eicher,4048.767341025829,snow,heavy,paved,3,1,879.7857505716324
873.6985386860118,18.831852839834355,BharatBenz,2171.399008428706,clear,heavy,mixed,2,0,274.54769031049887
1288.7047470750313,30.860029445637462,Tata Prima,3368.9896901160337,snow,heavy,mixed,3,2,922.1565986289371
1901.1223783318774,34.94192375010152,Eicher,1330.143139101377,clear,moderate,unpaved,2,0,312.43395945826734
1175.7621904840848,23.341642512108763,Eicher,3639.517823840338,fog,light,mixed,4,2,578.7790684472138
865.0170573504809,11.162355621107725,Mahindra Blazo X 55,2196.113741313674,snow,light,paved,4,1,336.0602558816781
1414.9778252514088,33.118175906358445,BharatBenz,862.7068119070609,fog,heavy,unpaved,2,0,221.623501591593
23.988115589102122,0.31191911862536803,Tata Prima,1215.086754512091,snow,light,mixed,0,0,4.616986416454842
949.4002640520266,23.79251216917664,Eicher,810.3110736038952,snow,moderate,unpaved,3,0,116.25313519838363
1813.446615236863,59.58359015652579,BharatBenz,1723.7737675788394,rain,heavy,unpaved,0,0,521.9747551756552
321.1997907628614,8.81065108168285,Ashok Leyland Partner,651.2612008247718,snow,moderate,unpaved,0,0,26.50791831328227
1069.517157727682,22.697026195436962,Tata Prima,3973.359767817296,rain,heavy,mixed,1,2,796.164776404706
1124.7346850890654,17.755522208388946,Eicher,735.160456787107,snow,moderate,paved,4,1,111.39398033681026
298.48049403583593,6.387497370265387,BharatBenz,1360.3581565915506,clear,heavy,mixed,0,0,56.50051813186916
1935.0387937986677,26.1404680025312,Eicher,1013.4310319957002,rain,light,mixed,1,0,217.82710836658856
1126.8333486822246,19.653704511499654,Tata Prima,4912.325699004977,clear,moderate,unpaved,2,0,911.8751105243941
1102.188926872917,30.188100554961558,BharatBenz,867.7640558605021,rain,moderate,paved,1,0,129.84819825288278
1331.7339498657805,36.686821423323444,Tata Prima,3510.6005179809877,rain,heavy,paved,3,2,827.5022930523934
1614.7431982933506,50.57901415517032,BharatBenz,4901.278180880879,fog,heavy,paved,4,1,1305.6123114302331
1515.9354963203837,30.363750136061512,Eicher,3468.33214877634,snow,moderate,mixed,4,0,742.051906242301
1503.9517189287008,33.794155910371,Tata Prima,622.2533955150192,clear,moderate,mixed,3,0,144.03686198666733
1598.7049345664134,25.431470058957963,Ashok Leyland Partner,2532.6356865425723,fog,moderate,mixed,2,0,468.7567931410963
415.4952536641013,7.915105307481443,BharatBenz,923.1624699541985,snow,light,paved,0,0,50.631190450737336
1288.922568768123,21.13106146313932,BharatBenz,1210.7967027590662,snow,moderate,unpaved,2,0,282.79990516605073
561.0399298818397,7.798315751767794,Tata Prima,3191.506832160581,fog,light,mixed,0,1,285.3977998039526
1935.8341954357438,54.303208219446034,Mahindra Blazo X 55,4470.8736578330245,snow,heavy,unpaved,0,2,2049.5424810813565
253.64345773429264,4.78606077041414,Eicher,1953.5503927379623,snow,moderate,unpaved,0,0,70.63923221388283
268.35463341391795,6.21532787625771,Eicher,3018.9005763727214,clear,light,unpaved,1,0,89.24457707661007
1465.678015777321,31.1333859488549,Eicher,2015.7822583749646,clear,moderate,unpaved,2,0,365.032869338243
1645.0574264438385,43.7976884548008,Ashok Leyland Partner,1913.273577467294,snow,moderate,unpaved,2,1,435.53788678731206
1426.9079004582536,40.99317800805557,BharatBenz,952.8686533559,clear,heavy,unpaved,0,2,227.03532708242454
1500.1644105569799,25.426690211490552,Tata Prima,2459.774544791717,snow,moderate,paved,4,2,694.3937111254518
515.4100003983292,16.045315391530863,Tata Prima,1068.1913370402622,snow,moderate,unpaved,2,1,114.27755870642149
1366.522269979224,37.641390275882074,Tata Prima,3448.7708436124617,clear,heavy,mixed,2,1,781.2237933526051
617.5682466264952,8.110497238973187,Eicher,649.352095530918,clear,light,unpaved,3,1,48.20411613358871
473.19866273156464,10.338015058612884,Tata Prima,4048.013044639844,clear,heavy,unpaved,2,0,329.8975450407979
1344.7573006926098,27.170797533741506,Mahindra Blazo X 55,999.4526114606649,snow,moderate,unpaved,3,0,293.36649535197677
766.9970924511152,21.259102368460915,Mahindra Blazo X 55,2401.4679274037508,clear,moderate,unpaved,1,0,322.39475204369836
1418.2997693979312,21.776602578636112,Mahindra Blazo X 55,4217.175732499573,fog,light,paved,0,2,983.6115252180217
1070.0250146554945,26.925233822013087,Mahindra Blazo X 55,4427.392278047576,rain,moderate,paved,4,0,804.8119420480763
34.68403219185643,0.7070573231225342,Ashok Leyland Partner,1855.6936734200017,fog,light,mixed,0,0,6.513529437640913
1463.1898327093904,34.11256560767163,Tata Prima,716.6427619025906,snow,moderate,paved,4,1,188.35260252167052
1978.166433116846,33.31240564669389,Eicher,4271.684825983661,snow,moderate,mixed,2,1,1205.8514067973765
1047.676921196743,28.62055282432362,Eicher,1635.3826242773296,clear,heavy,paved,4,0,191.51855729231858
74.96489831588052,1.1060355592671542,Mahindra Blazo X 55,4231.7905969254,snow,light,paved,0,0,49.48877727964746
173.5920567864455,2.2931297293385917,Ashok Leyland Partner,2589.9495630149427,fog,light,mixed,0,0,45.498980767632276
892.3262286145836,13.306970241298087,Eicher,3340.883988913949,snow,light,paved,2,1,351.58589824959444
272.06994255935666,5.811877535407171,Ashok Leyland Partner,2230.3009744016563,clear,heavy,unpaved,1,0,68.33029319316131
1205.2956224312281,27.657526636980844,Tata Prima,2778.1972677284125,fog,moderate,unpaved,0,1,640.4702710966513
950.261776462962,20.16039252439201,BharatBenz,4583.210741207811,fog,moderate,paved,0,0,606.0330348344792
1248.814194502193,16.838222709723645,Mahindra Blazo X 55,2513.6066359510605,snow,light,paved,4,1,555.3065467535431
108.49873845239657,1.8809566807541414,Mahindra Blazo X 55,4297.660756752758,clear,moderate,mixed,0,0,73.34753818455648
1148.3768003049086,17.754013036240043,BharatBenz,1820.6997044365473,rain,light,paved,4,0,273.2321866412115
236.5384030184368,3.5295384697063925,Mahindra Blazo X 55,4459.3820481252205,fog,light,mixed,0,0,173.4643445291213
99.25860036690163,1.7853905820349154,Mahindra Blazo X 55,1091.7010395409175,rain,light,paved,0,0,15.495582560160992
1462.422014608472,18.700469960104616,Eicher,3713.146900100854,snow,light,paved,4,1,665.0459565898146
1644.1845822749508,27.45289088939968,Tata Prima,3363.806165825332,fog,moderate,paved,0,2,923.5193309823961
520.8215143369912,11.470240438431201,Ashok Leyland Partner,2227.274973702408,fog,moderate,paved,2,0,122.08901924381273
1504.844315138752,38.09124121433659,Tata Prima,2319.0787833989416,fog,heavy,paved,1,2,621.408026138055
1296.4356793479678,36.311059820080565,Mahindra Blazo X 55,3171.4735604384227,rain,moderate,unpaved,2,1,847.5096989689317
317.099914913328,7.433582100726644,Mahindra Blazo X 55,3757.878749597422,fog,light,unpaved,0,0,213.7771718962991
1072.59527037005,28.33595790529868,BharatBenz,552.6797482890682,rain,heavy,mixed,0,2,99.81090874504204
97.04075389480523,2.3383221953900444,Eicher,4136.101834579488,fog,heavy,paved,0,0,47.77311664638571
1308.06038069796,26.499822454981228,Ashok Leyland Partner,2243.266635508967,fog,moderate,mixed,4,2,388.0595065095254
1724.8675648874078,40.849995719054654,Ashok Leyland Partner,1518.2559869640431,snow,heavy,mixed,3,2,370.8182217679454
206.75849910486446,5.0510136436923165,Mahindra Blazo X 55,3119.8943596735126,rain,heavy,paved,1,0,108.20250354864721
1379.9259867993524,29.536424378582893,BharatBenz,1250.8709076443877,clear,heavy,paved,0,0,218.35282285610754
686.1399660307246,15.956266109903979,BharatBenz,3406.2007382891793,snow,heavy,mixed,2,0,405.8642057818799
1196.0177959451287,22.13832049981627,Tata Prima,3547.042878807542,clear,moderate,unpaved,0,2,739.1829529874096
289.70040548093795,10.627721987261696,Eicher,1528.1903603964683,snow,heavy,mixed,0,0,60.48404668758932
207.61138347984897,4.925639024174986,Mahindra Blazo X 55,2245.940419760913,rain,heavy,unpaved,1,0,93.85657225613257
922.4607876749625,15.645467513737914,BharatBenz,4550.374323574163,clear,light,unpaved,3,0,587.3200602330013
893.8141491998457,19.40401051694528,BharatBenz,4220.183118836694,clear,light,paved,2,0,431.5235935102173
71.56591301537053,1.1604996047119127,Ashok Leyland Partner,4910.490465861951,clear,light,paved,0,0,28.113898683414615
1526.1846070836914,40.51516049833688,Mahindra Blazo X 55,4273.471467062727,fog,moderate,unpaved,4,2,1529.0420960462448
1019.8182685782868,37.300343134099414,Ashok Leyland Partner,1557.667466617213,fog,heavy,mixed,0,2,203.36142424906433
893.6470609123838,17.17905333959703,BharatBenz,2700.040243066031,fog,light,paved,2,1,333.3108356612376
658.3880039532552,10.667166466404785,BharatBenz,2576.504803492907,fog,light,paved,0,0,214.58699162558008
463.2219748453871,7.741136606042029,Mahindra Blazo X 55,4592.545749217589,fog,moderate,paved,2,0,363.8395133771041
269.9981642086912,6.5250912431164485,Mahindra Blazo X 55,2971.951157314283,clear,light,paved,1,0,106.40107188419888
1939.5193764277099,39.81097151989375,Mahindra Blazo X 55,2582.040222794271,snow,moderate,mixed,1,1,1012.4103248949485
1129.796281054455,24.848785404713222,Mahindra Blazo X 55,2800.73957990338,clear,heavy,unpaved,0,2,624.4360869855767
917.3987587622745,31.841532483458252,Ashok Leyland Partner,4223.835149478364,fog,heavy,mixed,4,0,487.04289977004913
227.4357785161466,4.58398516030626,Ashok Leyland Partner,514.2553186131578,clear,light,paved,1,0,9.543940793579969
630.6791692085181,15.154468097353776,Mahindra Blazo X 55,2517.4357491623996,clear,heavy,unpaved,0,0,284.8323550550713
1527.5668254414088,29.02847437207319,Eicher,637.4725569202099,fog,moderate,unpaved,1,1,142.4837914850353
1641.3976319196079,42.72155293584234,Tata Prima,1754.4194258654886,snow,moderate,paved,2,2,521.8292653698519
1989.3507967043959,28.363737845347995,Mahindra Blazo X 55,3820.412833526885,clear,light,paved,4,0,1067.0598405019437
1540.1563363942055,59.54922312706439,Tata Prima,3947.521697580138,snow,heavy,unpaved,0,1,1268.586864725447
821.0106317545374,23.926315443542702,Mahindra Blazo X 55,2069.692402862657,fog,moderate,paved,4,1,316.88488105430685
1910.6792625104858,38.452568956054044,Mahindra Blazo X 55,4410.249135256153,rain,light,mixed,1,1,1419.6101864241093
961.7371695484948,31.281999476706165,BharatBenz,828.0582591555658,clear,heavy,mixed,3,1,123.33764999521242
1608.9306591608004,24.519264801740057,Mahindra Blazo X 55,599.1211455071765,fog,light,mixed,0,0,158.5206532183189
1958.1724191978697,32.569245686209385,Eicher,1465.8263296646128,fog,light,paved,0,2,326.78828756598244
904.2059866588877,22.886128306942492,BharatBenz,4196.44396239167,rain,moderate,unpaved,1,1,649.0790301630776
613.3561783274816,10.184622912415643,Ashok Leyland Partner,1142.9418260273528,fog,moderate,mixed,2,1,85.21826861087426
1649.3183993013188,38.54232121709622,Mahindra Blazo X 55,1721.9617133505906,clear,heavy,paved,0,1,445.81891088686564
1432.927050512861,33.08641793328242,Tata Prima,782.1032972983965,rain,light,unpaved,4,0,191.7198722219154
1862.4658704010087,24.611413032186327,Tata Prima,2121.0526346019255,fog,light,mixed,1,1,642.2454131538028
873.2966649572937,34.91091728110114,Tata Prima,2197.911476328456,snow,heavy,paved,0,1,333.75027316246855
1133.6118114845535,25.184506927929046,Ashok Leyland Partner,3347.203454368704,snow,heavy,unpaved,4,0,542.9008833606504
373.7864009472319,12.273306328466502,Ashok Leyland Partner,1083.2029303794889,snow,heavy,paved,1,0,45.593461789412906
956.0591496216467,16.68248250115327,Mahindra Blazo X 55,3398.6714966416216,rain,light,paved,3,1,517.1602695926473
920.822214266995,16.251664900005764,BharatBenz,3354.9086537896264,fog,light,mixed,0,0,429.87253488149025
1646.1379747646824,29.3278997407789,BharatBenz,1453.9732461439612,clear,moderate,mixed,0,0,318.56694050181403
81.51796309389114,1.936290210719671,Tata Prima,1114.7040664302767,fog,moderate,mixed,0,0,15.173206258195949
1293.2168820044044,31.390963430431537,Eicher,3569.872462819747,rain,moderate,paved,3,0,532.9148363765471
741.8941156347443,12.631130964220006,Tata Prima,4204.892434193231,rain,moderate,paved,3,0,480.1415594100375
39.239843423358145,1.09060794315279,Eicher,4599.809162453226,rain,moderate,paved,0,0,19.655991673876017
833.1489230880842,12.075626630663887,Tata Prima,3812.901912773429,rain,light,unpaved,3,1,560.0523347189537
1756.517569105055,35.99995627990276,BharatBenz,2835.645260582969,rain,light,mixed,3,2,773.0026870904424
271.72135116359203,4.698705810482639,Ashok Leyland Partner,1064.9759664319402,clear,moderate,mixed,0,0,28.011665388185865
249.21238594994674,4.743332108766002,Eicher,2038.1166747148213,fog,moderate,mixed,1,0,64.88204908059986
1145.5927515230603,30.855956837465502,Mahindra Blazo X 55,3483.5330576379915,clear,heavy,mixed,2,0,682.5231875952734
1661.2286093724133,30.35630575077044,Tata Prima,1810.1491150333054,clear,moderate,mixed,3,2,509.10682709179645
1875.3830919469983,39.26269368819802,BharatBenz,2678.3468136959073,fog,heavy,unpaved,3,1,975.9365533755441
485.92596778666365,12.392213664269427,Ashok Leyland Partner,2950.1704976011833,fog,moderate,paved,0,0,145.07672276327082
399.7078374271974,9.787262662799101,BharatBenz,4532.33800307558,clear,moderate,mixed,0,0,241.12542698806274
1963.4901144663713,42.01103403129862,Ashok Leyland Partner,2246.74567757148,snow,heavy,mixed,0,0,535.7280579315876
681.3068806238767,14.845835283476656,Ashok Leyland Partner,2924.6585406782856,fog,light,unpaved,1,1,235.60065194721918
25.604765636114465,0.40866999431865797,Ashok Leyland Partner,1536.1291431973161,snow,moderate,paved,0,0,4.153483139348146
1064.0228506517835,17.199640770158965,Eicher,4770.820383416798,rain,light,unpaved,1,1,645.8771681426008
